expiration,strike,GEX
2026-06-10,7505,2.2753095203366356
2026-06-10,7510,4.803431209599562
2026-06-10,7515,-0.5056243378525856
2026-06-10,7520,8.986323459107322
2026-06-10,7525,332.6261198025459
2026-06-10,7530,1.792668106931895
2026-06-10,7535,3.7232337605508574
2026-06-10,7540,14.479242402142225
2026-06-10,7545,1.5800760557893303
2026-06-10,7550,241.75163653576755
2026-06-10,7555,1.4364327779903001
2026-06-10,7560,39.28930934359069
2026-06-10,7565,1.1951120712879295
2026-06-10,7570,6.871894409905593
2026-06-10,7575,11.502953686146318
2026-06-10,7580,21.66140629209373
2026-06-10,7585,-2.1718863603213343
2026-06-10,7590,2.947560060436097
2026-06-10,7595,15.203204522249338
2026-06-10,7600,209.7421685110317
2026-06-10,7605,1.0859431801606667
2026-06-10,7610,7.4464675211017175
2026-06-10,7615,0.0
2026-06-10,7620,17.530225622593626
2026-06-10,7625,34.59504702511839
2026-06-10,7630,4.188637980619716
2026-06-10,7635,0.44816702673297365
2026-06-10,7640,4.631059276240728
2026-06-10,7645,0.0
2026-06-10,7650,61.10010464459541
2026-06-10,7655,0.0
2026-06-11,7505,0.11491462223922415
2026-06-11,7510,7.601602261124668
2026-06-11,7515,-1.4479242402142225
2026-06-11,7520,3.033746027115515
2026-06-11,7525,46.13822082904844
2026-06-11,7530,1.7696851824840494
2026-06-11,7535,-0.5286072623004299
2026-06-11,7540,2.1144290492017217
2026-06-11,7545,0.6607590778755381
2026-06-11,7550,63.294973929364595
2026-06-11,7555,-4.274823947299132
2026-06-11,7560,45.78198550010684
2026-06-11,7565,-0.9652828268094826
2026-06-11,7570,-0.2757950933741368
2026-06-11,7575,4.022011778372839
2026-06-11,7580,6.033017667559261
2026-06-11,7585,0.14364327779902994
2026-06-11,7590,11.491462223922403
2026-06-11,7595,-0.5745731111961202
2026-06-11,7600,29.734158504399215
2026-06-11,7605,0.0
2026-06-11,7610,13.789754668706882
2026-06-11,7615,0.0
2026-06-11,7620,15.513474002295242
2026-06-11,7625,24.993930337031227
2026-06-11,7630,21.259205114256446
2026-06-11,7635,0.0
2026-06-11,7640,36.62903583875265
2026-06-11,7645,0.0
2026-06-11,7650,45.64408795341977
2026-06-11,7655,0.0
2026-06-12,7505,27.924253204131432
2026-06-12,7510,3.217609422698278
2026-06-12,7515,86.07105205717879
2026-06-12,7520,9.078255156898695
2026-06-12,7525,135.01893539997624
2026-06-12,7530,-1.5685845935654081
2026-06-12,7535,-2.4132070670237056
2026-06-12,7540,77.99255411376137
2026-06-12,7545,12.2613901929252
2026-06-12,7550,146.63105797724984
2026-06-12,7555,77.73974194483503
2026-06-12,7560,160.3001522926055
2026-06-12,7565,-5.418224438579414
2026-06-12,7570,101.62474617725773
2026-06-12,7575,80.74475931639073
2026-06-12,7580,40.17415193483271
2026-06-12,7585,2.757950933741377
2026-06-12,7590,157.47899831663253
2026-06-12,7595,2.206360746993101
2026-06-12,7600,425.000238889546
2026-06-12,7605,0.5515901867482753
2026-06-12,7610,34.336489125080135
2026-06-12,7615,2.2063607469931004
2026-06-12,7620,58.330662248630105
2026-06-12,7625,115.83393921713781
2026-06-12,7630,70.60354390377923
2026-06-12,7635,14.065549762081018
2026-06-12,7640,48.126243793787005
2026-06-12,7645,5.2401067741086145
2026-06-12,7650,377.42558528250726
2026-06-12,7655,3.4359472049527975
2026-06-15,7505,0.20684632003060321
2026-06-15,7510,6.550133467635767
2026-06-15,7515,-1.3100266935271536
2026-06-15,7520,-12.11774691512617
2026-06-15,7525,75.61382143340941
2026-06-15,7530,10.687059868247834
2026-06-15,7535,1.6088047113491366
2026-06-15,7540,2.1833778225452547
2026-06-15,7545,17.581937202601278
2026-06-15,7550,77.34328649810976
2026-06-15,7555,2.4132070670237034
2026-06-15,7560,11.342073215011407
2026-06-15,7565,-3.619810600535556
2026-06-15,7570,10.23889284151486
2026-06-15,7575,83.93364008352924
2026-06-15,7580,5.561867716378443
2026-06-15,7585,-0.8848425912420247
2026-06-15,7590,-0.12640608446314675
2026-06-15,7595,0.12640608446314644
2026-06-15,7600,119.58015590213651
2026-06-15,7605,0.0
2026-06-15,7610,2.654527773726075
2026-06-15,7615,0.0
2026-06-15,7620,2.148903435873489
2026-06-15,7625,31.601521115786607
2026-06-15,7630,4.171400787283831
2026-06-15,7635,0.0
2026-06-15,7640,2.6545277737260746
2026-06-15,7650,57.00914409287903
2026-06-16,7505,0.10342316001530166
2026-06-16,7510,1.8616168802754303
2026-06-16,7515,1.4479242402142227
2026-06-16,7520,2.9992716404437463
2026-06-16,7525,11.462733568362598
2026-06-16,7530,-2.401715604799782
2026-06-16,7535,0.1091688911272628
2026-06-16,7540,2.510884495927044
2026-06-16,7545,0.0
2026-06-16,7550,6.090474978678871
2026-06-16,7555,1.3789754668706882
2026-06-16,7560,7.699279690028009
2026-06-16,7565,0.5745731111961199
2026-06-16,7570,7.354535823310338
2026-06-16,7575,14.11726134208867
2026-06-16,7580,1.3272638868630375
2026-06-16,7585,0.24132070670237044
2026-06-16,7590,7.601602261124668
2026-06-16,7595,0.0
2026-06-16,7600,51.2806501742537
2026-06-16,7605,0.0
2026-06-16,7610,2.895848480428444
2026-06-16,7615,0.0
2026-06-16,7620,6.998300494368741
2026-06-16,7625,17.978392649326594
2026-06-16,7630,0.3619810600535557
2026-06-16,7635,0.0
2026-06-16,7640,0.7239621201071114
2026-06-16,7650,11.342073215011412
2026-06-17,7505,0.919316977913792
2026-06-17,7510,-4.98154887407036
2026-06-17,7515,-0.488387144516702
2026-06-17,7520,-1.4651614335501073
2026-06-17,7525,17.191227486987913
2026-06-17,7530,-3.7232337605508583
2026-06-17,7535,-0.10342316001530162
2026-06-17,7540,0.3102694800459051
2026-06-17,7545,1.4479242402142227
2026-06-17,7550,6.515659080964001
2026-06-17,7555,25.02840472370299
2026-06-17,7560,12.554422479635225
2026-06-17,7565,-1.4191955846544178
2026-06-17,7570,-2.72922227818157
2026-06-17,7575,11.135226894980807
2026-06-17,7580,-9.606862419199128
2026-06-17,7585,0.0
2026-06-17,7590,0.7641822378908396
2026-06-17,7595,0.0
2026-06-17,7600,13.427773608653325
2026-06-17,7605,0.0
2026-06-17,7610,2.757950933741376
2026-06-17,7615,0.0
2026-06-17,7620,0.9193169779137921
2026-06-17,7625,16.892449469165932
2026-06-17,7630,2.9877801782198246
2026-06-17,7635,0.0
2026-06-17,7640,0.8044023556745681
2026-06-17,7650,30.676458406760855
2026-06-18,7505,21.144290492017213
2026-06-18,7510,22.982924447844834
2026-06-18,7515,28.68268971091024
2026-06-18,7520,64.79460974958643
2026-06-18,7525,119.33308946432213
2026-06-18,7530,-7.911871741170704
2026-06-18,7535,28.814841526485363
2026-06-18,7540,78.23962055157574
2026-06-18,7545,39.85813672367473
2026-06-18,7550,370.0135921480775
2026-06-18,7555,15.289390488928742
2026-06-18,7560,78.49817845161395
2026-06-18,7565,38.16314604564628
2026-06-18,7570,47.678076767054016
2026-06-18,7575,841.6576762045245
2026-06-18,7580,47.988346247099976
2026-06-18,7585,33.5091038449577
2026-06-18,7590,101.27425657942814
2026-06-18,7595,60.88751259345284
2026-06-18,7600,2617.5310110961573
2026-06-18,7605,89.00137492427898
2026-06-18,7610,175.77340617711704
2026-06-18,7615,49.108763813932384
2026-06-18,7620,167.32718144253406
2026-06-18,7625,361.188149160105
2026-06-18,7630,159.28315788578837
2026-06-18,7635,60.22100778446534
2026-06-18,7640,282.557818892916
2026-06-18,7645,26.740632595067428
2026-06-18,7650,1649.2604041084546
2026-06-18,7655,76.52739268021124
2026-06-22,7510,-2.3270211003442856
2026-06-22,7520,-11.376547601683175
2026-06-22,7525,-18.845998047232733
2026-06-22,7530,1.6547705602448266
2026-06-22,7540,1.1031803734965506
2026-06-22,7550,41.920854192868916
2026-06-22,7560,0.39070971561336143
2026-06-22,7570,2.24658086477683
2026-06-22,7575,20.316905211894802
2026-06-22,7580,-2.9303228671002115
2026-06-22,7590,1.0744517179367448
2026-06-22,7600,73.06271681969862
2026-06-22,7610,-2.441935722583509
2026-06-22,7620,3.412964280504953
2026-06-22,7625,58.330662248630105
2026-06-22,7630,0.3102694800459048
2026-06-22,7640,1.551347400229524
2026-06-22,7650,50.05680944740599
2026-06-23,7510,-1.378975466870688
2026-06-23,7520,-1.034231600153016
2026-06-23,7525,6.291575567597514
2026-06-23,7530,0.1723719333588361
2026-06-23,7540,-0.45965848895689615
2026-06-23,7550,-12.318847504044816
2026-06-23,7560,0.827385280122413
2026-06-23,7570,0.36772679116551626
2026-06-23,7575,1.838633955827584
2026-06-23,7580,1.0112486757051715
2026-06-23,7590,0.0
2026-06-23,7600,8.497936314590614
2026-06-23,7610,0.0
2026-06-23,7620,0.0976774289033404
2026-06-23,7625,36.336003552042634
2026-06-23,7630,2.7349680092935316
2026-06-23,7640,0.3907097156133616
2026-06-23,7650,234.03511965240364
2026-06-24,7510,0.8848425912420247
2026-06-24,7520,0.40220117783728415
2026-06-24,7525,-0.4309298333970902
2026-06-24,7530,-2.757950933741376
2026-06-24,7540,0.344743866717672
2026-06-24,7550,-11.979849368439105
2026-06-24,7560,-1.562838862453447
2026-06-24,7570,4.5046531917775825
2026-06-24,7575,4.596584889568961
2026-06-24,7580,0.5515901867482753
2026-06-24,7590,-1.4709071646620675
2026-06-24,7600,3.7691996094465496
2026-06-24,7610,0.0919316977913792
2026-06-24,7620,0.0
2026-06-24,7625,49.36732171397064
2026-06-24,7630,0.0
2026-06-24,7640,0.0
2026-06-24,7650,32.2680259247741
2026-06-25,7510,-0.7239621201071113
2026-06-25,7520,-0.32176094226982677
2026-06-25,7525,-0.4826414134047413
2026-06-25,7530,-0.32176094226982815
2026-06-25,7540,-1.637533366908942
2026-06-25,7550,10.859431801606668
2026-06-25,7560,-1.2066035335118523
2026-06-25,7570,-1.034231600153016
2026-06-25,7575,-1.1204175668324343
2026-06-25,7580,1.982277233626614
2026-06-25,7590,2.2063607469931013
2026-06-25,7600,10.388281850425852
2026-06-25,7610,0.0
2026-06-25,7620,0.0
2026-06-25,7625,16.179978811282744
2026-06-25,7630,0.0
2026-06-25,7640,0.0
2026-06-25,7650,5.2401067741086145
2026-06-26,7505,0.6722505400994605
2026-06-26,7510,-9.262118552481455
2026-06-26,7515,-5.228615311884692
2026-06-26,7520,6.837420023233831
2026-06-26,7525,-5.14817507631724
2026-06-26,7530,6.7569797876663715
2026-06-26,7535,-2.734968009293532
2026-06-26,7540,23.327668314562477
2026-06-26,7545,-0.08044023556745704
2026-06-26,7550,9.089746619122609
2026-06-26,7555,1.7696851824840498
2026-06-26,7560,1.1204175668324352
2026-06-26,7565,-23.78732680351937
2026-06-26,7570,2.1546491669854504
2026-06-26,7575,8.187666834544713
2026-06-26,7580,1.7237193335883603
2026-06-26,7585,0.086185966679418
2026-06-26,7590,7.670551034468202
2026-06-26,7595,0.258557900038254
2026-06-26,7600,54.29715900803334
2026-06-26,7605,0.0
2026-06-26,7610,28.699926904246198
2026-06-26,7615,0.0
2026-06-26,7620,4.4816702673297355
2026-06-26,7625,43.69628510646492
2026-06-26,7630,1.0342316001530159
2026-06-26,7635,0.0
2026-06-26,7640,9.911386168133072
2026-06-26,7650,22.580723270007518
2026-06-29,7510,-2.6890021603978407
2026-06-29,7520,2.315529638120364
2026-06-29,7525,7.170672427727579
2026-06-29,7530,1.3445010801989208
2026-06-29,7540,1.6892449469165929
2026-06-29,7550,3.4589301294006427
2026-06-29,7560,1.126163297944396
2026-06-29,7570,0.8848425912420256
