strike,gex_bn_per_pct
6755,-0.017656300000000003
6760,-0.026833000000000003
6765,-0.0452394
6770,-0.035524200000000006
6775,-0.39998200000000006
6780,-0.0665421
6785,-0.0177598
6790,-0.026703799999999986
6795,-0.015110099999999998
6800,-1.6912192999999998
6805,-0.0351853
6810,-0.06606000000000001
6815,-0.014911099999999997
6820,-0.0346468
6825,-0.11746420000000002
6830,-0.0743922
6835,-0.029114900000000003
6840,-0.0993475
6845,-0.0355176
6850,-0.3936276000000001
6855,-0.02194689999999999
6860,-0.0489479
6865,0.016044000000000003
6870,-0.0491646
6875,-0.11137749999999991
6880,-0.03918170000000001
6885,-0.012823399999999992
6890,-0.044808
6895,0.04349339999999999
6900,-0.5148930999999997
6905,-0.0420167
6910,0.03675200000000001
6915,-0.044212299999999996
6920,-0.02818049999999999
6925,-0.09061949999999991
6930,-0.023290900000000003
6935,-0.0249215
6940,-0.037118899999999996
6945,-0.016803199999999997
6950,-0.3865726999999999
6955,-0.018807900000000006
6960,-0.02735380000000001
6965,-0.0871516
6970,-0.054208900000000004
6975,-0.2932701
6980,-0.0566408
6985,-0.060523400000000005
6990,-0.068901
6995,-0.026424000000000003
7000,-1.6193788000000033
7005,-0.05566460000000001
7010,-0.020533499999999996
7015,-0.02780669999999999
7020,-0.10224390000000001
7025,-0.20102829999999994
7030,-0.08627569999999998
7035,-0.07350709999999999
7040,-0.06963459999999999
7045,-0.0549283
7050,-0.34058080000000013
7055,-0.026305800000000004
7060,-0.06196550000000001
7065,-0.01711160000000002
7070,-0.0655532
7075,-0.27883050000000004
7080,0.02818689999999996
7085,-0.077425
7090,-0.048989599999999994
7095,-0.07390469999999999
7100,-1.8281450000000001
7105,-0.04165449999999998
7110,-0.08345520000000002
7115,-0.175912
7120,-0.04381199999999999
7125,-0.4275965999999999
7130,-0.040156899999999995
7135,-0.0846943
7140,-0.0775535
7145,-0.05095079999999999
7150,-0.8036545999999998
7155,-0.03429799999999994
7160,-0.07646190000000003
7165,-0.019038699999999964
7170,-0.10989470000000001
7175,-0.5325093000000001
7180,-0.1784958
7185,-0.06996669999999999
7190,-0.087476
7195,-0.05368970000000001
7200,-1.6046649999999998
7205,-0.09321109999999999
7210,-0.005583899999999975
7215,-0.08986910000000001
7220,-0.2887541
7225,-0.4668665999999999
7230,-0.20460240000000002
7235,-0.14246330000000001
7240,-0.13214730000000002
7245,-0.04479789999999999
7250,0.04527490000000034
